Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget Margin,Budget Sales,Budget COGS,Date,Market,State,Area Code,Market Size,Product Type,Product,Type 
19,62,108,46,43,15,367,30,60,100,40,6/1/10,East,Connecticut,475,Small Market,Espresso,Decaf Espresso,Decaf
79,140,232,92,61,30,1102,100,140,220,80,6/1/10,East,Connecticut,475,Small Market,Coffee,Columbian,Regular
32,93,169,76,61,28,580,40,80,130,50,6/1/10,East,Connecticut,203,Small Market,Herbal Tea,Lemon,Decaf
36,77,142,65,41,20,1042,50,70,110,40,6/1/10,East,Connecticut,475,Small Market,Herbal Tea,Mint,Decaf
38,62,105,43,24,12,864,50,70,110,40,6/1/10,East,Florida,386,Major Market,Tea,Darjeeling,Regular
58,85,144,59,27,16,842,70,90,150,60,6/1/10,East,Florida,407,Major Market,Tea,Green Tea,Regular
25,154,264,110,129,100,665,40,150,250,100,6/1/10,East,Florida,786,Major Market,Espresso,Caffe Mocha,Regular
63,121,212,91,58,30,533,80,120,200,80,6/1/10,East,Florida,321,Major Market,Espresso,Decaf Espresso,Decaf
99,167,278,111,68,36,767,110,160,260,100,6/1/10,East,Florida,904,Major Market,Coffee,Columbian,Regular
105,164,282,118,59,36,636,100,150,260,110,6/1/10,East,Florida,850,Major Market,Coffee,Decaf Irish Cream,Decaf
35,62,110,48,27,15,593,30,50,80,30,6/1/10,East,Florida,941,Major Market,Herbal Tea,Chamomile,Decaf
19,74,133,59,55,22,377,30,60,100,40,6/1/10,East,Florida,754,Major Market,Herbal Tea,Lemon,Decaf
49,96,177,81,47,25,1046,40,70,130,60,6/1/10,East,Florida,305,Major Market,Herbal Tea,Mint,Decaf
19,36,60,24,17,6,856,30,40,60,20,6/1/10,East,Massachusetts,781,Major Market,Tea,Darjeeling,Regular
10,26,44,18,16,5,478,20,30,40,10,6/1/10,East,Massachusetts,413,Major Market,Tea,Green Tea,Regular
-3,67,111,44,70,40,543,10,60,100,40,6/1/10,East,Massachusetts,351,Major Market,Espresso,Caffe Mocha,Regular
83,149,298,149,66,41,1245,100,150,290,140,6/1/10,East,Massachusetts,339,Major Market,Espresso,Regular Espresso,Regular
547,595,649,54,48,17,-1006,530,560,610,50,6/1/10,East,Massachusetts,617,Major Market,Coffee,Columbian,Regular
12,64,115,51,52,19,396,20,50,80,30,6/1/10,East,Massachusetts,781,Major Market,Herbal Tea,Lemon,Decaf
17,35,58,23,18,6,843,30,40,60,20,6/1/10,East,New Hampshire,603,Small Market,Tea,Darjeeling,Regular
32,43,43,0,11,0,602,30,40,40,0,6/1/10,East,New Hampshire,603,Small Market,Tea,Green Tea,Regular
-4,73,125,52,77,47,313,20,80,120,40,6/1/10,East,New Hampshire,603,Small Market,Espresso,Caffe Mocha,Regular
-3,43,78,35,46,13,204,0,40,70,30,6/1/10,East,New Hampshire,603,Small Market,Espresso,Regular Espresso,Regular
41,82,138,56,41,17,302,50,80,130,50,6/1/10,East,New Hampshire,603,Small Market,Coffee,Amaretto,Regular
42,94,156,62,52,20,436,60,90,140,50,6/1/10,East,New Hampshire,603,Small Market,Coffee,Columbian,Regular
0,46,82,36,46,13,236,10,40,60,20,6/1/10,East,New Hampshire,603,Small Market,Herbal Tea,Lemon,Decaf
133,178,301,123,45,34,947,150,190,320,130,6/1/10,East,New York,516,Major Market,Tea,Darjeeling,Regular
121,163,276,113,42,31,897,140,180,290,110,6/1/10,East,New York,845,Major Market,Tea,Earl Grey,Regular
99,136,230,94,37,26,562,120,150,240,90,6/1/10,East,New York,718,Major Market,Tea,Green Tea,Regular
-236,-72,72,144,164,131,1979,-210,-60,70,130,6/1/10,East,New York,914,Major Market,Espresso,Caffe Mocha,Regular
318,415,675,260,97,72,1405,340,420,660,240,6/1/10,East,New York,631,Major Market,Espresso,Regular Espresso,Regular
357,534,890,356,177,124,2476,350,500,840,340,6/1/10,East,New York,646,Major Market,Coffee,Columbian,Regular
263,398,669,271,135,102,1727,220,320,520,200,6/1/10,East,New York,607,Major Market,Herbal Tea,Lemon,Decaf
-143,-46,198,244,97,75,2636,-100,-30,150,180,6/1/10,East,New York,716,Major Market,Herbal Tea,Mint,Decaf
23,59,99,40,36,12,443,30,50,80,30,6/1/10,South,Louisiana,318,Small Market,Espresso,Decaf Espresso,Decaf
-3,75,128,53,78,48,-267,10,70,110,40,6/1/10,South,Louisiana,318,Small Market,Espresso,Caffe Latte,Regular
41,78,125,47,37,14,371,40,60,100,40,6/1/10,South,Louisiana,225,Small Market,Espresso,Caffe Mocha,Regular
36,63,111,48,27,15,593,40,60,100,40,6/1/10,South,Louisiana,225,Small Market,Herbal Tea,Chamomile,Decaf
32,93,169,76,61,28,580,40,90,160,70,6/1/10,South,Louisiana,318,Small Market,Herbal Tea,Lemon,Decaf
40,64,107,43,24,12,822,60,80,130,50,6/1/10,South,Louisiana,337,Small Market,Coffee,Columbian,Regular
58,85,144,59,27,16,842,90,110,180,70,6/1/10,South,Louisiana,318,Small Market,Coffee,Decaf Irish Cream,Decaf
14,55,96,41,41,13,239,20,50,80,30,6/1/10,South,New Mexico,505,Small Market,Espresso,Decaf Espresso,Decaf
-3,43,78,35,46,13,-180,0,30,60,30,6/1/10,South,New Mexico,505,Small Market,Espresso,Caffe Latte,Regular
-3,73,125,52,76,47,313,0,60,100,40,6/1/10,South,New Mexico,505,Small Market,Espresso,Caffe Mocha,Regular
18,35,58,23,17,6,843,20,30,50,20,6/1/10,South,New Mexico,505,Small Market,Herbal Tea,Chamomile,Decaf
8,38,70,32,30,9,996,10,30,60,30,6/1/10,South,New Mexico,505,Small Market,Herbal Tea,Lemon,Decaf
43,94,156,62,51,20,436,80,120,190,70,6/1/10,South,New Mexico,505,Small Market,Coffee,Columbian,Regular
-34,25,141,116,59,35,1142,-20,30,170,140,6/1/10,South,New Mexico,505,Small Market,Coffee,Decaf Irish Cream,Decaf
99,167,278,111,68,36,767,90,140,230,90,6/1/10,South,Oklahoma,918,Small Market,Espresso,Decaf Espresso,Decaf
105,164,282,118,59,36,-660,100,140,240,100,6/1/10,South,Oklahoma,918,Small Market,Espresso,Caffe Latte,Regular
10,26,44,18,16,5,478,20,20,30,10,6/1/10,South,Oklahoma,918,Small Market,Espresso,Caffe Mocha,Regular
19,74,133,59,55,22,377,30,80,130,50,6/1/10,South,Oklahoma,918,Small Market,Herbal Tea,Chamomile,Decaf
25,154,264,110,129,100,665,40,150,250,100,6/1/10,South,Oklahoma,580,Small Market,Herbal Tea,Lemon,Decaf
29,56,99,43,27,14,597,50,70,120,50,6/1/10,South,Oklahoma,918,Small Market,Coffee,Columbian,Regular
19,36,60,24,17,6,856,30,40,70,30,6/1/10,South,Oklahoma,405,Small Market,Coffee,Decaf Irish Cream,Decaf
99,136,230,94,37,26,562,90,110,190,80,6/1/10,South,Texas,469,Major Market,Espresso,Decaf Espresso,Decaf
33,81,135,54,48,17,-321,40,70,110,40,6/1/10,South,Texas,936,Major Market,Espresso,Caffe Latte,Regular
120,163,276,113,43,31,897,120,140,230,90,6/1/10,South,Texas,281,Major Market,Espresso,Caffe Mocha,Regular
24,68,118,50,44,16,397,40,70,110,40,6/1/10,South,Texas,832,Major Market,Herbal Tea,Chamomile,Decaf
20,55,93,38,35,12,414,30,60,90,30,6/1/10,South,Texas,409,Major Market,Herbal Tea,Lemon,Decaf
192,288,532,244,96,75,1213,270,360,660,300,6/1/10,South,Texas,210,Major Market,Coffee,Columbian,Regular
68,107,190,83,39,27,574,100,130,230,100,6/1/10,South,Texas,806,Major Market,Coffee,Decaf Irish Cream,Decaf
31,53,89,36,22,10,828,40,50,80,30,6/1/10,West,Utah,435,Small Market,Espresso,Caffe Latte,Regular
35,63,111,48,28,15,593,40,60,100,40,6/1/10,West,Utah,435,Small Market,Espresso,Caffe Mocha,Regular
34,55,92,37,21,10,876,40,50,80,30,6/1/10,West,Utah,435,Small Market,Espresso,Decaf Espresso,Decaf
36,77,142,65,41,20,1042,60,90,170,80,6/1/10,West,Utah,435,Small Market,Coffee,Amaretto,Regular
19,62,108,46,43,15,367,50,80,130,50,6/1/10,West,Utah,801,Small Market,Coffee,Columbian,Regular
42,82,138,56,40,17,302,50,80,120,40,6/1/10,West,Utah,435,Small Market,Herbal Tea,Chamomile,Decaf
42,94,156,62,52,20,436,50,80,130,50,6/1/10,West,Utah,435,Small Market,Herbal Tea,Lemon,Decaf
-33,25,141,116,58,35,1142,-10,30,120,90,6/1/10,West,Utah,435,Small Market,Herbal Tea,Mint,Decaf
-3,73,125,52,76,47,313,0,50,80,30,6/1/10,West,Utah,801,Small Market,Tea,Darjeeling,Regular
14,55,96,41,41,13,239,20,40,60,20,6/1/10,West,Utah,801,Small Market,Tea,Earl Grey,Regular
-3,43,78,35,46,13,204,10,30,50,20,6/1/10,West,Utah,435,Small Market,Tea,Green Tea,Regular
32,93,169,76,61,28,580,70,120,210,90,6/1/10,West,Utah,435,Small Market,Coffee,Decaf Irish Cream,Decaf
165,261,521,260,96,72,1715,180,260,500,240,6/1/10,West,California,707,Major Market,Espresso,Caffe Latte,Regular
36,201,345,144,165,131,874,50,200,330,130,6/1/10,West,California,714,Major Market,Espresso,Caffe Mocha,Regular
240,362,634,272,122,89,1616,230,340,600,260,6/1/10,West,California,562,Major Market,Espresso,Decaf Espresso,Decaf
-113,-45,96,141,68,45,1514,-110,-50,120,170,6/1/10,West,California,707,Major Market,Coffee,Amaretto,Regular
357,534,890,356,177,124,2476,500,670,1110,440,6/1/10,West,California,805,Major Market,Coffee,Columbian,Regular
133,178,301,123,45,34,947,140,160,260,100,6/1/10,West,California,661,Major Market,Herbal Tea,Chamomile,Decaf
192,288,532,244,96,75,1213,190,260,460,200,6/1/10,West,California,661,Major Market,Herbal Tea,Lemon,Decaf
67,107,190,83,40,27,574,60,90,160,70,6/1/10,West,California,408,Major Market,Herbal Tea,Mint,Decaf
120,163,276,113,43,31,897,90,110,180,70,6/1/10,West,California,209,Major Market,Tea,Darjeeling,Regular
98,136,230,94,38,26,562,80,90,150,60,6/1/10,West,California,415,Major Market,Tea,Earl Grey,Regular
32,81,135,54,49,17,641,30,60,90,30,6/1/10,West,California,714,Major Market,Tea,Green Tea,Regular
-142,-31,169,200,111,66,2393,-140,-40,210,250,6/1/10,West,California,415,Major Market,Coffee,Decaf Irish Cream,Decaf
31,43,43,0,12,0,602,30,40,40,0,6/1/10,West,Nevada,775,Small Market,Espresso,Caffe Latte,Regular
18,35,58,23,17,6,843,20,30,50,20,6/1/10,West,Nevada,775,Small Market,Espresso,Caffe Mocha,Regular
15,32,53,21,17,5,798,20,30,50,20,6/1/10,West,Nevada,702,Small Market,Espresso,Decaf Espresso,Decaf
0,46,82,36,46,13,236,20,60,100,40,6/1/10,West,Nevada,702,Small Market,Coffee,Columbian,Regular
37,201,345,144,164,131,874,50,180,300,120,6/1/10,West,Nevada,775,Small Market,Herbal Tea,Chamomile,Decaf
166,278,478,200,112,66,1095,170,250,420,170,6/1/10,West,Nevada,702,Small Market,Herbal Tea,Lemon,Decaf
136,204,345,141,68,45,764,130,180,300,120,6/1/10,West,Nevada,775,Small Market,Herbal Tea,Mint,Decaf
241,362,634,272,121,89,1616,190,260,430,170,6/1/10,West,Nevada,775,Small Market,Tea,Darjeeling,Regular
165,261,521,260,96,72,1715,120,180,350,170,6/1/10,West,Nevada,702,Small Market,Tea,Earl Grey,Regular
-369,-271,37,271,135,102,4507,-250,-170,0,170,6/1/10,West,Nevada,702,Small Market,Tea,Green Tea,Regular
8,38,70,32,30,9,996,20,40,80,40,6/1/10,West,Nevada,775,Small Market,Coffee,Decaf Irish Cream,Decaf
11,64,115,51,53,19,396,30,70,110,40,6/1/10,West,Oregon,503,Small Market,Espresso,Caffe Latte,Regular
24,68,118,50,44,16,397,40,70,110,40,6/1/10,West,Oregon,503,Small Market,Espresso,Caffe Mocha,Regular
83,149,298,149,66,41,1245,90,140,280,140,6/1/10,West,Oregon,541,Small Market,Espresso,Decaf Espresso,Decaf
-6,63,107,44,69,40,496,30,80,130,50,6/1/10,West,Oregon,541,Small Market,Coffee,Amaretto,Regular
4,65,112,47,61,15,456,40,90,140,50,6/1/10,West,Oregon,971,Small Market,Coffee,Columbian,Regular
22,41,69,28,19,7,816,40,40,60,20,6/1/10,West,Oregon,971,Small Market,Herbal Tea,Chamomile,Decaf
30,56,99,43,26,14,597,30,50,80,30,6/1/10,West,Oregon,503,Small Market,Herbal Tea,Lemon,Decaf
9,26,44,18,17,5,478,10,10,20,10,6/1/10,West,Oregon,503,Small Market,Tea,Darjeeling,Regular
100,167,278,111,67,36,767,70,110,180,70,6/1/10,West,Oregon,503,Small Market,Tea,Earl Grey,Regular
105,164,282,118,59,36,636,80,120,190,70,6/1/10,West,Oregon,503,Small Market,Tea,Green Tea,Regular
20,55,93,38,35,12,414,40,70,110,40,6/1/10,West,Oregon,541,Small Market,Coffee,Decaf Irish Cream,Decaf
34,62,110,48,28,15,593,40,60,100,40,6/1/10,West,Washington,206,Small Market,Espresso,Caffe Latte,Regular
18,74,133,59,56,22,377,20,70,120,50,6/1/10,West,Washington,425,Small Market,Espresso,Caffe Mocha,Regular
49,96,177,81,47,25,1046,60,90,160,70,6/1/10,West,Washington,253,Small Market,Espresso,Decaf Espresso,Decaf
66,114,193,79,48,25,425,110,150,240,90,6/1/10,West,Washington,425,Small Market,Coffee,Columbian,Regular
79,140,232,92,61,30,1102,90,130,200,70,6/1/10,West,Washington,206,Small Market,Herbal Tea,Chamomile,Decaf
40,64,107,43,24,12,822,50,60,90,30,6/1/10,West,Washington,509,Small Market,Herbal Tea,Lemon,Decaf
41,78,125,47,37,14,371,30,50,80,30,6/1/10,West,Washington,360,Small Market,Tea,Darjeeling,Regular
24,59,99,40,35,12,443,20,40,60,20,6/1/10,West,Washington,206,Small Market,Tea,Earl Grey,Regular
-3,75,128,53,78,48,597,0,50,80,30,6/1/10,West,Washington,360,Small Market,Tea,Green Tea,Regular
24,154,264,110,130,100,665,90,200,330,130,6/1/10,West,Washington,206,Small Market,Coffee,Decaf Irish Cream,Decaf
81,146,291,145,65,40,1304,80,130,250,120,7/1/10,Central,Colorado,303,Major Market,Herbal Tea,Chamomile,Decaf
-10,56,95,39,66,36,517,0,50,80,30,7/1/10,Central,Colorado,970,Major Market,Herbal Tea,Lemon,Decaf
21,63,110,47,42,15,420,20,50,90,40,7/1/10,Central,Colorado,720,Major Market,Herbal Tea,Mint,Decaf
12,64,115,51,52,19,419,20,60,100,40,7/1/10,Central,Colorado,970,Major Market,Tea,Darjeeling,Regular
23,59,109,50,36,15,1051,20,50,90,40,7/1/10,Central,Colorado,720,Major Market,Tea,Earl Grey,Regular
27,53,94,41,26,13,592,30,50,80,30,7/1/10,Central,Colorado,303,Major Market,Tea,Green Tea,Regular
98,136,230,94,38,26,608,140,170,270,100,7/1/10,Central,Colorado,303,Major Market,Espresso,Caffe Mocha,Regular
31,79,131,52,48,17,668,50,90,150,60,7/1/10,Central,Colorado,303,Major Market,Espresso,Decaf Espresso,Decaf
139,185,312,127,46,35,1007,150,190,320,130,7/1/10,Central,Colorado,970,Major Market,Coffee,Decaf Irish Cream,Decaf
111,152,256,104,41,29,952,120,150,260,110,7/1/10,Central,Colorado,720,Major Market,Coffee,Amaretto,Regular
71,112,199,87,41,28,564,80,110,200,90,7/1/10,Central,Colorado,970,Major Market,Coffee,Columbian,Regular
111,152,256,104,41,29,952,120,140,220,80,7/1/10,Central,Illinois,312,Major Market,Herbal Tea,Chamomile,Decaf
72,112,199,87,40,28,564,70,100,170,70,7/1/10,Central,Illinois,312,Major Market,Herbal Tea,Lemon,Decaf
139,185,312,127,46,35,1007,150,170,270,100,7/1/10,Central,Illinois,815,Major Market,Herbal Tea,Mint,Decaf
99,136,230,94,37,26,608,90,120,200,80,7/1/10,Central,Illinois,815,Major Market,Tea,Darjeeling,Regular
31,79,131,52,48,17,668,30,70,110,40,7/1/10,Central,Illinois,815,Major Market,Tea,Earl Grey,Regular
259,387,678,291,128,96,1742,340,470,800,330,7/1/10,Central,Illinois,224,Major Market,Espresso,Caffe Mocha,Regular
168,266,532,266,98,74,1819,220,320,620,300,7/1/10,Central,Illinois,312,Major Market,Espresso,Decaf Espresso,Decaf
150,222,376,154,72,49,833,170,230,390,160,7/1/10,Central,Illinois,217,Major Market,Coffee,Decaf Irish Cream,Decaf
208,329,567,238,121,78,1190,230,340,590,250,7/1/10,Central,Illinois,312,Major Market,Coffee,Columbian,Regular
258,387,678,291,129,96,1742,240,340,590,250,7/1/10,Central,Iowa,319,Small Market,Herbal Tea,Chamomile,Decaf
150,222,376,154,72,49,833,150,200,330,130,7/1/10,Central,Iowa,319,Small Market,Herbal Tea,Lemon,Decaf
167,266,532,266,99,74,1819,150,240,460,220,7/1/10,Central,Iowa,515,Small Market,Tea,Darjeeling,Regular
197,332,602,270,135,102,1834,170,290,520,230,7/1/10,Central,Iowa,319,Small Market,Tea,Earl Grey,Regular
13,29,49,20,16,5,808,20,30,50,20,7/1/10,Central,Iowa,641,Small Market,Espresso,Caffe Mocha,Regular
31,43,43,0,12,0,559,40,50,50,0,7/1/10,Central,Iowa,641,Small Market,Espresso,Decaf Espresso,Decaf
12,31,54,23,19,7,605,20,30,50,20,7/1/10,Central,Iowa,712,Small Market,Coffee,Decaf Irish Cream,Decaf
17,36,61,25,19,7,854,30,40,60,20,7/1/10,Central,Iowa,319,Small Market,Coffee,Amaretto,Regular
9,41,75,34,32,10,1010,20,40,70,30,7/1/10,Central,Iowa,712,Small Market,Coffee,Columbian,Regular
-1,82,141,59,83,53,338,10,70,120,50,7/1/10,Central,Missouri,816,Small Market,Herbal Tea,Chamomile,Decaf
-12,49,169,120,61,37,1334,0,40,140,100,7/1/10,Central,Missouri,417,Small Market,Herbal Tea,Lemon,Decaf
17,59,103,44,42,14,258,30,60,90,30,7/1/10,Central,Missouri,636,Small Market,Tea,Darjeeling,Regular
1,49,89,40,48,15,219,0,40,70,30,7/1/10,Central,Missouri,816,Small Market,Tea,Earl Grey,Regular
0,46,82,36,46,13,252,0,40,70,30,7/1/10,Central,Missouri,816,Small Market,Tea,Green Tea,Regular
32,52,87,35,20,9,894,40,60,100,40,7/1/10,Central,Missouri,573,Small Market,Espresso,Caffe Mocha,Regular
35,57,96,39,22,10,845,50,70,110,40,7/1/10,Central,Missouri,314,Small Market,Espresso,Decaf Espresso,Decaf
32,72,132,60,40,18,1070,40,70,130,60,7/1/10,Central,Missouri,314,Small Market,Coffee,Decaf Irish Cream,Decaf
31,93,169,76,62,28,613,40,90,170,80,7/1/10,Central,Missouri,636,Small Market,Coffee,Columbian,Regular
9,26,44,18,17,5,486,20,20,30,10,7/1/10,Central,Ohio,740,Major Market,Herbal Tea,Chamomile,Decaf
16,34,57,23,18,6,868,40,40,50,10,7/1/10,Central,Ohio,614,Major Market,Herbal Tea,Lemon,Decaf
104,172,286,114,68,37,822,100,160,250,90,7/1/10,Central,Ohio,740,Major Market,Tea,Darjeeling,Regular
128,195,336,141,67,43,692,110,170,290,120,7/1/10,Central,Ohio,513,Major Market,Tea,Earl Grey,Regular
81,146,291,145,65,40,1304,120,180,340,160,7/1/10,Central,Ohio,216,Major Market,Espresso,Caffe Mocha,Regular
11,64,115,51,53,19,419,30,80,130,50,7/1/10,Central,Ohio,513,Major Market,Espresso,Decaf Espresso,Decaf
20,63,110,47,43,15,420,40,70,110,40,7/1/10,Central,Ohio,614,Major Market,Coffee,Amaretto,Regular
18,51,85,34,33,10,432,30,50,80,30,7/1/10,Central,Ohio,513,Major Market,Coffee,Columbian,Regular
-9,56,95,39,65,36,517,0,50,90,40,7/1/10,Central,Ohio,330,Major Market,Coffee,Decaf Irish Cream,Decaf
29,65,104,39,36,12,380,40,60,90,30,7/1/10,Central,Wisconsin,920,Small Market,Herbal Tea,Chamomile,Decaf
58,85,144,59,27,16,870,60,70,120,50,7/1/10,Central,Wisconsin,262,Small Market,Herbal Tea,Lemon,Decaf
21,54,90,36,33,11,462,10,40,70,30,7/1/10,Central,Wisconsin,920,Small Market,Tea,Darjeeling,Regular
-6,66,113,47,72,42,622,0,50,90,40,7/1/10,Central,Wisconsin,608,Small Market,Tea,Earl Grey,Regular
56,103,189,86,47,26,1081,90,130,220,90,7/1/10,Central,Wisconsin,608,Small Market,Espresso,Caffe Mocha,Regular
36,65,115,50,29,16,587,60,80,130,50,7/1/10,Central,Wisconsin,920,Small Market,Espresso,Decaf Espresso,Decaf
18,74,133,59,56,22,403,20,70,130,60,7/1/10,Central,Wisconsin,920,Small Market,Coffee,Amaretto,Regular
32,173,297,124,141,112,717,60,180,310,130,7/1/10,Central,Wisconsin,262,Small Market,Coffee,Columbian,Regular
71,130,227,97,59,32,575,80,130,230,100,7/1/10,Central,Wisconsin,920,Small Market,Coffee,Decaf Irish Cream,Decaf
32,52,87,35,20,9,894,50,60,90,30,7/1/10,East,Connecticut,203,Small Market,Tea,Darjeeling,Regular
15,31,51,20,16,5,814,20,30,50,20,7/1/10,East,Connecticut,860,Small Market,Tea,Green Tea,Regular
32,93,169,76,61,28,613,40,80,130,50,7/1/10,East,Connecticut,959,Small Market,Herbal Tea,Lemon,Decaf
33,72,132,60,39,18,1070,40,60,100,40,7/1/10,East,Connecticut,959,Small Market,Herbal Tea,Mint,Decaf
-5,66,113,47,71,42,622,20,70,110,40,7/1/10,East,Connecticut,860,Small Market,Espresso,Caffe Mocha,Regular
16,57,100,43,41,14,388,20,50,90,40,7/1/10,East,Connecticut,203,Small Market,Espresso,Decaf Espresso,Decaf
75,135,225,90,60,29,1148,90,130,210,80,7/1/10,East,Connecticut,203,Small Market,Coffee,Columbian,Regular
41,65,110,45,24,12,885,50,70,110,40,7/1/10,East,Florida,386,Major Market,Tea,Darjeeling,Regular
58,85,144,59,27,16,870,70,90,150,60,7/1/10,East,Florida,954,Major Market,Tea,Green Tea,Regular
36,65,115,50,29,16,587,30,50,80,30,7/1/10,East,Florida,863,Major Market,Herbal Tea,Chamomile,Decaf
19,74,133,59,55,22,403,30,60,100,40,7/1/10,East,Florida,904,Major Market,Herbal Tea,Lemon,Decaf
55,103,189,86,48,26,1081,50,80,140,60,7/1/10,East,Florida,904,Major Market,Herbal Tea,Mint,Decaf
32,173,297,124,141,112,717,60,180,290,110,7/1/10,East,Florida,386,Major Market,Espresso,Caffe Mocha,Regular
71,130,227,97,59,32,575,80,130,220,90,7/1/10,East,Florida,863,Major Market,Espresso,Decaf Espresso,Decaf
104,172,286,114,68,37,822,120,170,270,100,7/1/10,East,Florida,904,Major Market,Coffee,Columbian,Regular
129,195,336,141,66,43,692,130,180,310,130,7/1/10,East,Florida,727,Major Market,Coffee,Decaf Irish Cream,Decaf
16,34,57,23,18,6,868,30,40,60,20,7/1/10,East,Massachusetts,413,Major Market,Tea,Darjeeling,Regular
9,26,44,18,17,5,486,20,30,40,10,7/1/10,East,Massachusetts,339,Major Market,Tea,Green Tea,Regular
11,64,115,51,53,19,419,20,50,80,30,7/1/10,East,Massachusetts,978,Major Market,Herbal Tea,Lemon,Decaf
7,72,111,39,65,36,560,20,70,100,30,7/1/10,East,Massachusetts,978,Major Market,Espresso,Caffe Mocha,Regular
81,146,291,145,65,40,1304,100,150,280,130,7/1/10,East,Massachusetts,617,Major Market,Espresso,Regular Espresso,Regular
564,613,665,52,49,17,-1493,560,590,630,40,7/1/10,East,Massachusetts,508,Major Market,Coffee,Columbian,Regular
17,36,61,25,19,7,854,30,40,60,20,7/1/10,East,New Hampshire,603,Small Market,Tea,Darjeeling,Regular
31,43,43,0,12,0,559,30,40,40,0,7/1/10,East,New Hampshire,603,Small Market,Tea,Green Tea,Regular
0,46,82,36,46,13,252,10,40,60,20,7/1/10,East,New Hampshire,603,Small Market,Herbal Tea,Lemon,Decaf
